"","X.1","X","Date","Code_Date","Genotype","rep","A","Ci","CO2_s","gsw_6800","Pa","Qin","RHcham","Tleaf","X6800_licor_id","ID","Treatment","Time","Rep","species_geno","WUE"
"226",226,487,"11/12-13","NY1.6_11.12","NY1","_6",3.46307467,197.8533059,395.352129,0.030628801,101.7826452,1400.052258,56.12296594,38.96366774,"68C-811897|68H-711887","NY1.6","Control","13:01:01",2,"NY1",113.065956124107
"227",227,488,"11/12-13","T48.2_11.12","T48","_2",1.644457507,-479.359826,397.9708667,0.002991817,101.6889667,1399.996667,48.72342033,39.01259667,"68C-901325|68H-581325","T48.2","Drought","13:02:32",1,"T48",549.651769142297
"228",228,489,"11/12-13","TX6704.6_11.12","TX6704","_6",16.12497841,232.3669043,381.0323548,0.190832038,101.7856129,1300.006129,67.75504495,35.30527097,"68C-901325|68H-581325","TX6704.6","Control","13:03:32",1,"TX6704",84.4982770136323
"229",229,490,"11/12-13","TX6704.6_11.12","TX6704","_6",13.49006167,251.8331889,382.1025667,0.184479107,101.7860667,1299.978333,67.26248699,35.44929,"68C-901325|68H-581325","TX6704.6","Control","13:06:30",2,"TX6704",73.125146198805
"230",230,500,"11/12-13","TX6704.1_11.12","TX6704","_1",12.3320458,265.8658367,382.7595667,0.189285182,101.7788,1300.009667,67.5942007,35.34211333,"68C-901325|68H-581325","TX6704.1","Drought","13:18:33",1,"TX6704",65.1506138499526
"231",231,503,"11/12-13","TX6704.1_11.12","TX6704","_1",9.968175356,274.471797,386.1527333,0.161350072,101.7700667,1300.007333,66.48035383,35.65573667,"68C-901325|68H-581325","TX6704.1","Drought","13:21:29",2,"TX6704",61.7798011022889
"232",232,505,"11/12-13","Vru42.1_11.12","Vru42","_1",9.505816131,211.6357744,387.3084,0.095534821,101.7548667,1399.984667,57.76563982,37.80482667,"68C-811897|68H-711887","Vru42.1","Drought","13:28:28",1,"Vru42",99.5010618274985
"233",233,507,"11/12-13","TX6704.1_11.12","TX6704","_1",13.17119565,256.6971512,382.8822333,0.186088914,101.7547333,1300.003667,68.48976245,35.82556333,"68C-901325|68H-581325","TX6704.1","Drought","13:33:19",3,"TX6704",70.7790451719225
"234",234,509,"11/12-13","Vru42.1_11.12","Vru42","_1",11.61509136,202.8751893,384.558,0.112774945,101.7618333,1400.004667,55.90747915,37.93716333,"68C-811897|68H-711887","Vru42.1","Drought","13:41:04",2,"Vru42",102.99354488712
"235",235,511,"11/12-13","b42-34.6_11.12","b42-34","_6",11.64219807,248.8093161,384.9373667,0.150826201,101.7312,1300.033667,69.64951804,35.96859333,"68C-901325|68H-581325","b42-34.6","Control","13:46:03",1,"b42-34",77.189493554903
"236",236,512,"11/12-13","V60-96.8_11.12","V60-96","_8",16.0378793,211.2493458,379.2087333,0.166775062,101.7576667,1399.989,57.81137993,33.22375667,"68C-901130|68H-581130","V60-96.8","Control","13:51:28",1,"V60-96",96.1647329503016
"237",237,513,"11/12-13","b42-34.6_11.12","b42-34","_6",11.13742302,264.1850886,385.1853667,0.164326158,101.7125333,1300.006667,70.52963238,36.07680333,"68C-901325|68H-581325","b42-34.6","Control","13:53:10",2,"b42-34",67.7763245703097
"238",238,514,"11/12-13","V60-96.8_11.12","V60-96","_8",7.336825483,141.2618626,390.5831333,0.049698404,101.7555333,1400.007667,52.31895353,34.15261667,"68C-901130|68H-581130","V60-96.8","Control","13:54:52",2,"V60-96",147.626983816221
"239",239,515,"11/12-13","9018.8_11.12","9018","_8",12.67703313,222.8929925,382.7783,0.142588505,101.6710667,1400.008333,55.42553976,37.65110667,"68C-901325|68H-581325","9018.8","Control","13:55:10",1,"9018",88.9064173160382
"240",240,517,"11/12-13","9018.8_11.12","9018","_8",9.641049218,177.3825641,387.1270333,0.079793942,101.6583667,1400.027,52.77960373,37.36771333,"68C-901325|68H-581325","9018.8","Control","14:01:12",2,"9018",120.824325460697
"241",241,520,"11/12-13","b40-14.10_11.12","b40-14","_10",4.899982461,155.2821281,393.5693,0.035155114,101.7466667,1400.013333,47.50670117,35.91009,"68C-901130|68H-581130","b40-14.10.","Control","14:03:05",1,"b40-14",139.381782718725
"242",242,521,"11/12-13","T52.6_11.12","T52","_6",6.03421602,188.0057136,392.0164333,0.051482175,101.6408333,1399.987667,51.87344586,37.36161,"68C-901325|68H-581325","T52.6","Control","14:05:31",1,"T52",117.209811357038
"243",243,522,"11/12-13","b40-14.10_11.12","b40-14","_10",3.095927586,203.7443667,395.7959,0.028297246,101.755,1400.008,45.90246106,36.42012,"68C-901130|68H-581130","b40-14.10.","Control","14:05:47",2,"b40-14",109.407381410898
"244",244,525,"11/12-13","TXNM0821.10_11.12","TXNM0821","_10",18.62231283,251.2671382,374.7571667,0.278928045,101.7576667,1400.015333,56.67305681,35.44255333,"68C-901130|68H-581130","TXNM0821.10.","Control","14:09:04",1,"TXNM0821",66.7638595824955
"245",245,527,"11/12-13","T52.6_11.12","T52","_6",12.30158309,200.7531228,383.6485,0.118059201,101.6215,1399.982667,55.95237706,36.6954,"68C-901325|68H-581325","T52.6","Control","14:09:29",2,"T52",104.198427448277
"246",246,529,"11/12-13","TXNM0821.10_11.12","TXNM0821","_10",10.70326862,222.4783724,385.5312,0.117443245,101.7661,1400.014333,50.46431703,36.19973667,"68C-901130|68H-581130","TXNM0821.10.","Control","14:12:17",2,"TXNM0821",91.1356682966313
"247",247,531,"11/12-13","b42-34.2_11.12","b42-34","_2",10.91939433,248.5442786,385.5693667,0.140983656,101.6947333,1299.968667,68.8180536,36.66014333,"68C-901325|68H-581325","b42-34.2","Drought","14:13:12",1,"b42-34",77.4514907600353
"248",248,533,"11/12-13","b42-34.2_11.12","b42-34","_2",8.127629476,222.446832,389.3419667,0.084711767,101.6851333,1299.999333,66.24276223,37.09854333,"68C-901325|68H-581325","b42-34.2","Drought","14:17:11",2,"b42-34",95.9445159017873
"249",249,534,"11/12-13","V60-96.3_11.12","V60-96","_3",4.519303478,185.2005546,393.8988065,0.037760635,101.7618065,1399.989677,45.40970698,36.90832903,"68C-901130|68H-581130","V60-96.3","Drought","14:17:21",1,"V60-96",119.682931126555
"250",250,537,"11/12-13","V60-96.3_11.12","V60-96","_3",7.072513304,185.4200739,390.4950323,0.060467033,101.7655161,1399.998387,46.26519,37.32855484,"68C-901130|68H-581130","V60-96.3","Drought","14:20:16",2,"V60-96",116.964781519874
"251",251,541,"11/12-13","Vru42.5_11.12","Vru42","_5",17.54034922,266.0625379,376.5630645,0.291532375,101.8016129,1399.977742,66.92768659,36.94801613,"68C-811897|68H-711887","Vru42.5","Drought","14:26:32",1,"Vru42",60.1660423477838
"252",252,543,"11/12-13","9018.6_11.12","9018","_6",15.28371825,269.3763104,379.681871,0.251670437,101.5749677,1299.992903,66.47376186,34.62167097,"68C-901325|68H-581325","9018.6","Control","14:28:02",1,"9018",60.729096481046
"253",253,546,"11/12-13","9018.6_11.12","9018","_6",14.36618697,250.4641079,381.0963548,0.196155393,101.6419355,1300.004194,64.66738673,34.28557419,"68C-901325|68H-581325","9018.6","Control","14:31:27",2,"9018",73.2388070003255
"254",254,552,"11/12-13","9018.5_11.12","9018","_5",9.799370254,236.2099055,386.311129,0.119930363,101.7610968,1400.006452,49.25589062,37.99767419,"68C-901130|68H-581130","9018.5","Drought","14:38:20",1,"9018",81.7088351012495
"255",255,554,"11/12-13","9018.5_11.12","9018","_5",11.17083547,221.3820254,384.5884516,0.124242117,101.7549677,1399.983871,49.4611791,38.1443129,"68C-901130|68H-581130","9018.5","Drought","14:40:35",2,"9018",89.9118249087787
"256",256,555,"11/12-13","T48.4_11.12","T48","_4",5.399169362,111.5697053,392.9848667,0.032440427,101.5787333,1399.99,49.33933297,37.24402333,"68C-901325|68H-581325","T48.4","Drought","14:42:16",1,"T48",166.433362976387
"257",257,556,"11/12-13","T48.4_11.12","T48","_4",3.182365502,133.4317125,395.8642581,0.020635664,101.5848065,1400.015161,47.68635206,37.30728387,"68C-901325|68H-581325","T48.4","Drought","14:45:35",2,"T48",154.216772573928
"258",258,560,"11/12-13","T52.3_11.12","T52","_3",5.128563552,190.9551231,392.9095333,0.045327275,101.7477,1400.011667,44.59104107,39.79597,"68C-901130|68H-581130","T52.3","Drought","14:54:21",1,"T52",113.145199044063
"259",259,562,"11/12-13","T52.3_11.12","T52","_3",3.422174228,175.3965487,395.2265667,0.027733686,101.7444667,1400.008333,42.71030443,40.86569333,"68C-901130|68H-581130","T52.3","Drought","14:56:23",2,"T52",123.394136213989
"260",260,563,"11/12-13","TXNM0821.4_11.12","TXNM0821","_4",2.126881463,188.6477036,397.0467333,0.018181435,101.7273667,1400.002667,43.19401134,40.08907,"68C-901130|68H-581130","TXNM0821.4","Drought","15:11:03",1,"TXNM0821",116.980945838434
"261",261,564,"11/12-13","TXNM0821.4_11.12","TXNM0821","_4",4.590658324,151.8626973,393.8677742,0.032833783,101.7316774,1400.029355,44.93959888,39.047,"68C-901130|68H-581130","TXNM0821.4","Drought","15:13:00",2,"TXNM0821",139.815089963895
"262",262,565,"11/12-13","Vru42.10_11.12","Vru42","_10",17.39714603,278.880346,375.0634667,0.357805198,101.7341667,1400.011,56.80490837,38.23193,"68C-901130|68H-581130","Vru42.10.","Control","15:17:51",1,"Vru42",48.6218370421773
"263",263,566,"11/12-13","Vru42.10_11.12","Vru42","_10",17.33734925,279.3290177,374.9566667,0.361490361,101.7296667,1400.000667,56.71123013,38.60553,"68C-901130|68H-581130","Vru42.10.","Control","15:21:01",2,"Vru42",47.9607511581754
"264",264,567,"11/12-13","9031.11_11.12","9031","_11",11.56818348,241.0459467,383.6947667,0.151756968,101.7249,1399.982333,49.67368036,39.27580333,"68C-901130|68H-581130","9031.11","Control","15:24:09",1,"9031",76.2283513729663
"265",265,568,"11/12-13","9031.11_11.12","9031","_11",10.36936084,247.3314892,385.1919677,0.14236718,101.7221935,1399.987742,49.61572944,39.57762581,"68C-901130|68H-581130","9031.11","Control","15:26:26",2,"9031",72.8353321320265
"266",266,573,"11/12-13","T48.7_11.12","T48","_7",22.14860496,264.0664616,369.5873548,0.401619166,101.6966129,1399.977742,59.87859361,36.90567742,"68C-901130|68H-581130","T48.7","Control","16:05:20",1,"T48",55.1482768628627
"267",267,574,"11/12-13","T48.7_11.12","T48","_7",18.16844263,278.8161644,374.4630333,0.370214629,101.6971,1399.987667,58.99386045,37.07665667,"68C-901130|68H-581130","T48.7","Control","16:07:46",2,"T48",49.0754314033333
"268",268,575,"11/12-13","T52.7_11.12","T52","_7",12.33287763,240.219255,382.8246129,0.160416013,101.6887742,1400.009355,52.26161657,38.47709032,"68C-901130|68H-581130","T52.7","Control","16:10:42",1,"T52",76.88058940849
"269",269,576,"11/12-13","T52.7_11.12","T52","_7",13.14395117,243.5597739,381.7403871,0.176661557,101.6795806,1399.999032,52.61798154,38.17930968,"68C-901130|68H-581130","T52.7","Control","16:13:16",2,"T52",74.4018755025464
"270",270,577,"11/12-13","9031.10_11.12","9031","_10",16.59477644,262.7181071,376.7755161,0.277393392,101.6675806,1399.989677,56.00652653,37.74723871,"68C-901130|68H-581130","9031.10.","Control","16:16:38",1,"9031",59.8239789360231
"271",271,578,"11/12-13","9031.10_11.12","9031","_10",18.49884259,258.9249676,374.5064667,0.302307287,101.6659333,1400.004,56.72269684,37.22309,"68C-901130|68H-581130","9031.10.","Control","16:18:35",2,"9031",61.1921822116051
"272",272,581,"11/12-13","SC2.5_11.12","SC2","_5",5.458932182,191.8211324,392.475,0.048608148,101.6703667,1400.027333,44.67951099,39.66628667,"68C-901130|68H-581130","SC2.5","Drought","16:30:28",1,"SC2",112.304879050319
"273",273,582,"11/12-13","SC2.5_11.12","SC2","_5",1.449800236,225.7279766,397.9265484,0.01549031,101.6553548,1400,42.11591088,39.81651613,"68C-901130|68H-581130","SC2.5","Drought","16:37:20",2,"SC2",93.594010449113
"274",274,585,"11/12-13","SC2.7_11.12","SC2","_7",13.12203058,245.1681649,381.7333,0.178977532,101.6653667,1399.990667,51.90862324,38.14321333,"68C-901130|68H-581130","SC2.7","Control","16:45:59",1,"SC2",73.3166360792147
"275",275,586,"11/12-13","SC2.7_11.12","SC2","_7",15.34510362,262.1974853,378.2949667,0.253097213,101.6680667,1399.999667,54.73776179,38.13318333,"68C-901130|68H-581130","SC2.7","Control","16:49:16",2,"SC2",60.6292872138422
"276",276,587,"11/12-13","b40-14.1_11.12","b40-14","_1",2.362349761,183.5481092,396.7731,0.019597843,101.6629667,1399.984333,43.51232583,39.48059333,"68C-901130|68H-581130","b40-14.1","Drought","16:52:33",1,"b40-14",120.541314725299
"277",277,588,"11/12-13","b40-14.1_11.12","b40-14","_1",1.902797228,169.1139526,397.4494516,0.01449742,101.6544839,1399.993871,43.60061599,38.58156774,"68C-901130|68H-581130","b40-14.1","Drought","16:55:41",2,"b40-14",131.250748615961
"278",278,591,"11/12-13","b42-34.1_11.13","b42-34","_1",7.351106027,90.95005918,390.9915667,0.040420393,101.6686,1399.984,68.89962718,34.95015667,"68C-901325|68H-581325","b42-34.1","Drought","11:56:38",1,"b42-34",181.866268024658
"279",279,592,"11/12-13","b42-34.1_11.13","b42-34","_1",7.280582884,185.4838195,390.3882667,0.059951719,101.6577,1399.995,67.0412437,34.89943333,"68C-901325|68H-581325","b42-34.1","Drought","12:00:24",2,"b42-34",121.440769429814
"280",280,593,"11/12-13","TX6704.8_11.13","TX6704","_8",10.86592047,220.5878238,386.0801333,0.112541403,101.7599,1400.005667,67.74855696,32.95934,"68C-811897|68H-711887","TX6704.8","Control","12:02:24",1,"TX6704",96.5504266016659
"281",281,596,"11/12-13","TX6704.8_11.13","TX6704","_8",12.32216756,253.1704123,384.0957333,0.166570037,101.7529333,1399.990333,64.3211689,33.42367,"68C-811897|68H-711887","TX6704.8","Control","12:11:01",2,"TX6704",73.975894956426
"282",282,597,"11/12-13","V60-96.6_11.13","V60-96","_6",12.57548849,267.982947,382.4175161,0.198352136,101.7449032,1399.986452,63.33921154,33.3795871,"68C-811897|68H-711887","V60-96.6","Control","12:14:30",1,"V60-96",63.3998138038705
"283",283,598,"11/12-13","TX6704.9_11.13","TX6704","_9",9.501382979,233.7320097,387.4714516,0.108389306,101.6296129,1400.013871,60.37956193,34.92776452,"68C-901325|68H-581325","TX6704.9","Control","12:15:17",1,"TX6704",87.6597824051019
"284",284,599,"11/12-13","TX6704.9_11.13","TX6704","_9",6.077137697,45.61539563,392.4877667,0.028781627,101.6266667,1399.984333,64.9790813,35.50457333,"68C-901325|68H-581325","TX6704.9","Control","12:17:24",2,"TX6704",211.14642674648
"285",285,600,"11/12-13","V60-96.6_11.13","V60-96","_6",12.88044339,247.8136533,382.6495806,0.168884077,101.7416774,1400.024516,63.47855542,33.66525161,"68C-811897|68H-711887","V60-96.6","Control","12:17:58",2,"V60-96",76.2679562147236
"286",286,606,"11/12-13","SC2.9_11.13","SC2","_9",12.7334402,246.4500963,383.3303226,0.163654967,101.6291613,1399.965806,70.17621318,35.5195871,"68C-901325|68H-581325","SC2.9","Control","12:27:33",1,"SC2",77.8066222701325
"287",287,609,"11/12-13","SC2.9_11.13","SC2","_9",12.94055685,251.6449955,382.9256333,0.174717354,101.6247333,1399.992667,66.96724644,35.13046333,"68C-901325|68H-581325","SC2.9","Control","12:33:10",2,"SC2",74.0656640782232
"288",288,611,"11/12-13","Vru42.6_11.13","Vru42","_6",15.7200179,253.5250837,379.2284839,0.224138034,101.6313226,1400.011613,64.41616314,34.56283548,"68C-901325|68H-581325","Vru42.6","Control","12:37:21",1,"Vru42",70.1354322577845
"289",289,612,"11/12-13","9031.2_11.13","9031","_2",8.200359204,156.5990769,389.7105484,0.058879099,101.7267097,1399.980968,63.82631573,33.38258065,"68C-811897|68H-711887","9031.2","Drought","12:37:59",1,"9031",139.274536181337
"290",290,613,"11/12-13","Vru42.6_11.13","Vru42","_6",11.22596445,203.568259,386.0506129,0.105200213,101.6334516,1400.000968,67.60170496,35.1217871,"68C-901325|68H-581325","Vru42.6","Control","12:41:33",2,"Vru42",106.710472629937
"291",291,614,"11/12-13","9031.2_11.13","9031","_2",11.16059818,91.90605803,386.0686333,0.06280892,101.7340333,1400.006333,67.82754408,33.91688,"68C-811897|68H-711887","9031.2","Drought","12:44:39",2,"9031",177.691292574367
"292",292,615,"11/12-13","TXNM0821.7_11.13","TXNM0821","_7",12.81641558,242.3159093,383.3878333,0.159288274,101.6321333,1399.984,68.03379187,34.91985,"68C-901325|68H-581325","TXNM0821.7","Control","12:45:37",1,"TXNM0821",80.4605088507645
"293",293,616,"11/12-13","9035.1_11.13","9035","_1",8.992865485,160.9200264,388.6527419,0.0662109,101.7363871,1399.966452,66.53693607,33.75456774,"68C-811897|68H-711887","9035.1","Drought","12:47:28",1,"9035",135.821526138445
"294",294,617,"11/12-13","TXNM0821.7_11.13","TXNM0821","_7",11.75666172,247.8022774,383.7361333,0.152151424,101.621,1399.999333,65.67207558,34.46436333,"68C-901325|68H-581325","TXNM0821.7","Control","12:48:13",2,"TXNM0821",77.2694820128663
"295",295,618,"11/12-13","9035.1_11.13","9035","_1",8.210964175,158.0155602,389.6152258,0.059365806,101.7275161,1399.985161,65.38650624,33.74385484,"68C-811897|68H-711887","9035.1","Drought","12:49:59",2,"9035",138.311339948791
"296",296,619,"11/12-13","9018.3_11.13","9018","_3",6.023184351,-144.1466669,392.6857419,0.018137496,101.6299032,1400.015161,67.56866348,35.20825484,"68C-901325|68H-581325","9018.3","Drought","12:51:43",1,"9018",332.08466874369
"297",297,620,"11/12-13","T48.8_11.13","T48","_8",17.5252408,285.207474,376.0942,0.36540581,101.7259333,1399.979333,61.68987829,33.01575,"68C-811897|68H-711887","T48.8","Control","12:52:58",1,"T48",47.9610348833807
"298",298,621,"11/12-13","T48.8_11.13","T48","_8",19.60470146,294.2750432,372.7592667,0.492086978,101.7278333,1400.009333,59.99271327,32.67137667,"68C-811897|68H-711887","T48.8","Control","12:57:10",2,"T48",39.8399111061216
"299",299,622,"11/12-13","9018.3_11.13","9018","_3",3.592860807,212.7261093,395.2664667,0.033951481,101.6342333,1399.980667,59.08078897,35.56122333,"68C-901325|68H-581325","9018.3","Drought","12:59:00",2,"9018",105.823389766119
"300",300,623,"11/12-13","T48.1_11.13","T48","_1",15.03472937,219.7869459,380.6990645,0.162092705,101.7281935,1399.987419,67.39198441,33.90343548,"68C-811897|68H-711887","T48.1","Drought","13:01:22",1,"T48",92.7538927183676
"301",301,625,"11/12-13","T48.1_11.13","T48","_1",14.84993081,205.4129006,380.9919667,0.145647616,101.7268667,1399.986333,64.90802997,33.58961,"68C-811897|68H-711887","T48.1","Drought","13:04:26",2,"T48",101.95793942827
"302",302,627,"11/12-13","T48.6_11.13","T48","_6",18.63694098,286.7394103,374.9414516,0.40056506,101.6242581,1400.00129,67.476766,34.53536129,"68C-901325|68H-581325","T48.6","Control","13:07:16",1,"T48",46.5266266109181
"303",303,628,"11/12-13","T48.6_11.13","T48","_6",22.28741642,262.7145939,370.5198065,0.383622424,101.6268387,1399.992581,64.96430134,34.35142258,"68C-901325|68H-581325","T48.6","Control","13:11:33",2,"T48",58.0972722804129
"304",304,629,"11/12-13","Vru42.2_11.13","Vru42","_2",11.34303745,218.9975507,385.4082,0.117409796,101.722,1399.991333,62.71079632,33.13673333,"68C-811897|68H-711887","Vru42.2","Drought","13:11:58",1,"Vru42",96.6106563203636
"305",305,630,"11/12-13","Vru42.2_11.13","Vru42","_2",6.508671887,203.1377898,391.7224194,0.058437863,101.7226774,1400.03129,65.5291105,33.69362258,"68C-811897|68H-711887","Vru42.2","Drought","13:14:54",2,"Vru42",111.377650599578
"306",306,631,"11/12-13","NY1.9_11.13","NY1","_9",16.59710473,261.969446,377.9559355,0.259391421,101.6255806,1400.001613,66.66179924,34.78474839,"68C-901325|68H-581325","NY1.9","Control","13:14:57",1,"NY1",63.9847866441196
"307",307,632,"11/12-13","Vru42.2_11.13","Vru42","_2",11.13878096,256.7816598,385.4601667,0.152968882,101.7243,1399.987667,64.16999175,33.44142,"68C-811897|68H-711887","Vru42.2","Drought","13:16:47",3,"Vru42",72.8172999263994
"308",308,633,"11/12-13","NY1.9_11.13","NY1","_9",13.14653671,271.4123174,382.3965333,0.214964766,101.6191,1399.994,65.15201165,34.57283667,"68C-901325|68H-581325","NY1.9","Control","13:19:43",2,"NY1",61.1567046759654
"309",309,643,"11/12-13","b42-34.5_11.13","b42-34","_5",5.134052056,131.1719823,393.4683333,0.032729854,101.7076,1400.019333,63.40215168,35.86333667,"68C-811897|68H-711887","b42-34.5","Drought","13:44:12",1,"b42-34",156.861440811804
"310",310,645,"11/12-13","b42-34.5_11.13","b42-34","_5",5.951012557,83.49414128,392.5198,0.03189409,101.7133333,1400.009667,63.05351032,35.77117333,"68C-811897|68H-711887","b42-34.5","Drought","13:46:47",2,"b42-34",186.586686028665
"311",311,651,"11/12-13","Vru42.8_11.13","Vru42","_8",11.99016388,256.4799634,383.2804194,0.167953821,101.5708387,1399.97871,64.93021711,34.55342903,"68C-901325|68H-581325","Vru42.8","Control","13:57:02",1,"Vru42",71.3896463242715
"312",312,654,"11/12-13","9031.4_11.13","9031","_4",9.48070095,239.4410459,387.3350333,0.113916854,101.7336333,1400.000333,56.02727325,34.63953333,"68C-901130|68H-581130","9031.4","Drought","14:01:02",1,"9031",83.2247434606999
"313",313,655,"11/12-13","Vru42.8_11.13","Vru42","_8",15.41019504,246.3212214,379.8180667,0.204996695,101.5717333,1399.997,65.66885191,34.74401,"68C-901325|68H-581325","Vru42.8","Control","14:01:31",2,"Vru42",75.1728950556983
"314",314,656,"11/12-13","9031.4_11.13","9031","_4",12.19483183,244.561507,383.7236452,0.156788829,101.7263548,1399.997742,57.72639633,34.55308387,"68C-901130|68H-581130","9031.4","Drought","14:03:36",2,"9031",77.7787034177033
"315",315,658,"11/12-13","b40-14.9_11.13","b40-14","_9",6.579786489,142.7094016,390.5192333,0.044404224,101.5567333,1399.990667,66.70135728,35.84182667,"68C-901325|68H-581325","b40-14.9","Control","14:06:51",1,"b40-14",148.179292334891
"316",316,659,"11/12-13","T52.1_11.13","T52","_1",11.44569218,224.280589,384.9044,0.125495774,101.7225667,1399.987333,56.48288581,34.78386333,"68C-901130|68H-581130","T52.1","Drought","14:07:19",1,"T52",91.2038056357181
"317",317,661,"11/12-13","T52.1_11.13","T52","_1",12.25347114,230.285913,383.7714839,0.141490838,101.7145161,1399.955806,57.39072531,34.96680968,"68C-901130|68H-581130","T52.1","Drought","14:11:09",2,"T52",86.6025766276117
"318",318,662,"11/12-13","SC2.8_11.13","SC2","_8",13.58364688,235.140494,382.3108333,0.161973835,101.6852667,1399.957,67.09129099,35.39902667,"68C-811897|68H-711887","SC2.8","Control","14:14:04",1,"SC2",83.8632170436663
"319",319,665,"11/12-13","SC2.8_11.13","SC2","_8",13.47703774,261.5480293,382.2068387,0.200067131,101.6806774,1399.997419,67.97850894,35.29755484,"68C-811897|68H-711887","SC2.8","Control","14:18:13",2,"SC2",67.3625781138432
"320",320,668,"11/12-13","SC2.8_11.13","SC2","_8",12.10233864,196.6181359,384.4727,0.110312141,101.6825667,1399.978,65.43216358,35.21389,"68C-811897|68H-711887","SC2.8","Control","14:21:26",3,"SC2",109.709942444141
"321",321,670,"11/12-13","T52.10_11.13","T52","_10",5.767003934,170.1109167,392.5743,0.043916493,101.6874667,1399.976333,62.28378287,36.08669667,"68C-811897|68H-711887","T52.10.","Control","14:23:57",1,"T52",131.317496913973
"322",322,674,"11/12-13","T52.10_11.13","T52","_10",7.756898001,129.2885843,390.1427,0.049811019,101.7019667,1400.001333,62.68958101,35.86577667,"68C-811897|68H-711887","T52.10.","Control","14:27:54",2,"T52",155.726547192299
"323",323,677,"11/12-13","9035.2_11.13","9035","_2",14.85544307,251.3419276,380.2196452,0.207905897,101.6933871,1399.982903,61.35181317,35.086,"68C-901130|68H-581130","9035.2","Drought","14:30:35",1,"9035",71.4527258935806
"324",324,678,"11/12-13","9035.2_11.13","9035","_2",10.67081295,219.7287099,385.9827667,0.112221832,101.6884667,1399.954,57.78139181,35.18256333,"68C-901130|68H-581130","9035.2","Drought","14:32:44",2,"9035",95.0867826680997
"325",325,681,"11/12-13","TX6704.3_11.13","TX6704","_3",8.914553796,187.3280113,388.3742333,0.07632323,101.6853667,1400.005,56.64203776,35.73423667,"68C-901130|68H-581130","TX6704.3","Drought","14:36:52",1,"TX6704",116.800006970355
"326",326,685,"11/12-13","TX6704.3_11.13","TX6704","_3",3.852228976,173.7174975,394.9957333,0.029636515,101.6847333,1399.986333,54.32020721,35.78325667,"68C-901130|68H-581130","TX6704.3","Drought","14:40:46",2,"TX6704",129.982522438957
"327",327,689,"11/12-13","b40-14.2_11.13","b40-14","_2",1.089669114,49.40650319,398.6058065,0.00516212,101.6922258,1400.029355,52.95806146,36.81087419,"68C-901130|68H-581130","b40-14.2","Drought","14:44:06",1,"b40-14",211.089458207093
"328",328,690,"11/12-13","b40-14.2_11.13","b40-14","_2",0.660168,-117.0421965,399.1700645,0.002074409,101.6903226,1400.021935,52.81454008,36.58825484,"68C-901130|68H-581130","b40-14.2","Drought","14:46:23",2,"b40-14",318.243895008169
"329",329,693,"11/12-13","b40-14.3_11.13","b40-14","_3",1.872663459,-43.1588447,397.0686129,0.006907213,101.5490323,1399.978065,67.03557072,35.67892258,"68C-901325|68H-581325","b40-14.3","Drought","14:52:12",1,"b40-14",271.117085718943
"330",330,697,"11/12-13","T52.4_11.13","T52","_4",5.045475197,60.23761855,393.6384667,0.025018325,101.7009,1399.970333,60.9233208,36.38270667,"68C-811897|68H-711887","T52.4","Drought","14:55:39",1,"T52",201.671182902932
"331",331,698,"11/12-13","b40-14.3_11.13","b40-14","_3",1.518746465,-650.06023,398.7883667,0.002308587,101.56,1399.989667,66.88641319,35.51066333,"68C-901325|68H-581325","b40-14.3","Drought","14:55:48",2,"b40-14",657.868412583108
"332",332,699,"11/12-13","V60-96.1_11.13","V60-96","_1",10.93642058,239.7489651,385.4776774,0.133164876,101.6896774,1399.989355,59.81277228,35.63186129,"68C-901130|68H-581130","V60-96.1","Drought","14:59:06",1,"V60-96",82.1269159594306
"333",333,700,"11/12-13","T52.4_11.13","T52","_4",5.295966555,138.7205416,393.2219677,0.03499594,101.7062903,1400.012581,60.74373718,36.4212,"68C-811897|68H-711887","T52.4","Drought","14:59:09",2,"T52",151.330884525462
"334",334,701,"11/12-13","NY1.2_11.13","NY1","_2",7.956740366,160.2381587,389.8432667,0.058489884,101.7077333,1399.989333,61.91123823,35.58129,"68C-811897|68H-711887","NY1.2","Drought","15:01:31",1,"NY1",136.036179623813
"335",335,702,"11/12-13","V60-96.1_11.13","V60-96","_1",6.617147457,220.2245575,391.261,0.067492708,101.6887,1399.988,57.36577976,35.92457,"68C-901130|68H-581130","V60-96.1","Drought","15:02:32",2,"V60-96",98.0424056625495
"336",336,703,"11/12-13","NY1.2_11.13","NY1","_2",8.516673394,204.8910896,388.9879667,0.079482145,101.7018,1399.991,62.29816701,35.58878,"68C-811897|68H-711887","NY1.2","Drought","15:03:57",2,"NY1",107.152032623176
"337",337,706,"11/12-13","TXNM0821.9_11.13","TXNM0821","_9",8.899094297,234.1705419,388.2305806,0.101573982,101.711129,1399.997097,60.58268936,35.55982903,"68C-811897|68H-711887","TXNM0821.9","Control","15:08:13",1,"TXNM0821",87.6119466991065
"338",338,709,"11/12-13","TXNM0821.9_11.13","TXNM0821","_9",10.82802711,226.1288656,385.8890667,0.118091348,101.7064667,1400.008333,64.30785218,35.56288667,"68C-811897|68H-711887","TXNM0821.9","Control","15:13:20",2,"TXNM0821",91.6919596006305
